Månad;Veckodag;Dag;Klockslag;Timme;Utetemp;Värmeprofil foretag aldre_flerbostadshus;Elprofil foretag aldre_flerbostadshus;Värmeprofil privat aldre_villa;Elprofil privat aldre_villa;Värmeprofil foretag ny_flerbostadshus;Elprofil foretag ny_flerbostadshus;Värmeprofil privat ny_villa;Elprofil privat ny_villa;Värmeprofil foretag ny_kontor;Elprofil foretag ny_kontor;Värmeprofil foretag aldre_kontor;Elprofil foretag aldre_kontor
3;4;22;13;1934;6,50010705;0,00013237;0,000327;0,00010041;0,0001615;0,000122155;0,000089;0,000114582;0,0001615;0,00012392;0,0002068;0,0001239;0,0002068
3;4;22;14;1935;5,500900661;0,000143354;0,000215;0,000107525;0,000172481;0,000126019;0,000103;0,000122701;0,000172481;0,000125836;0,0002146;0,0001258;0,0002146
3;4;22;15;1936;4,50003303;0,000152046;0,000196;0,000138263;0,000194035;0,000128865;0,000124;0,000138055;0,000194035;0,000126468;0,0002056;0,0001265;0,0002056
3;4;22;16;1937;3,900536189;0,000157104;0,000131;0,000158836;0,000230185;0,000138845;0,00013;0,000158597;0,000230185;0,000136087;0,0001854;0,0001361;0,0001854
3;4;22;17;1938;3,400732672;0,000161002;0,000062;0,000179873;0,000422956;0,000148825;0,000137;0,000179602;0,000422956;0,000145707;0,0001229;0,0001457;0,0001229
3;4;22;18;1939;2,900768705;0,000164404;0,000069;0,000170249;0,000156034;0,000158804;0,000165;0,000169993;0,000156034;0,000155326;0,0001242;0,0001553;0,0001242
3;4;22;19;1940;2,10095351;0,000169704;0,000146;0,00020693;0,000162097;0,00016165;0,000172;0,000206619;0,000162097;0,000155958;0,0001137;0,000156;0,0001137
3;4;22;20;1941;1,900237432;0,000171614;0,000231;0,000191214;0,000128041;0,000164496;0,000172;0,000190926;0,000128041;0,00015659;0,0001155;0,0001566;0,0001155
3;4;22;21;1942;1,800215792;0,000172435;0,000323;0,000223971;0,000313412;0,000167341;0,000165;0,000223634;0,000313412;0,000157222;0,0000616;0,0001572;0,0000616
3;4;22;22;1943;1,700485598;0,000173195;0,00015;0,000188445;0,000606513;0,000168149;0,000144;0,000188161;0,000606513;0,000155286;0,0000758;0,0001553;0,0000758
3;4;22;23;1944;1,500112206;0,000174687;0,000065;0,000199032;0,000139409;0,000168956;0,000124;0,000198732;0,000139409;0,00015335;0,0001069;0,0001533;0,0001069
3;5;23;0;1945;1,600751527;0,000173954;0,000069;0,000200208;8,50409E-05;0,000125927;0,000103;0,000199907;8,50409E-05;0,000170672;0,0000801;0,0001707;0,0000801
3;5;23;1;1946;1,800219331;0,000172489;0,000073;0,000200285;5,96241E-05;0,000133869;0,000089;0,000199983;5,96241E-05;0,000177723;0,0000471;0,0001777;0,0000471
3;5;23;2;1947;1,700624265;0,000173117;0,000065;0,000190597;6,48337E-05;0,000140791;0,000082;0,00019031;6,48337E-05;0,000183491;0,0000475;0,0001835;0,0000475
3;5;23;3;1948;1,800849598;0,000172425;0,000069;0,000187943;5,98351E-05;0,000148732;0,000076;0,00018766;5,98351E-05;0,000190542;0,000047;0,0001905;0,000047
3;5;23;4;1949;1,80008388;0,000172494;0,000073;0,000177279;5,75411E-05;0,000156674;0,000069;0,000177012;5,75411E-05;0,000197594;0,0000487;0,0001976;0,0000487
3;5;23;5;1950;1,700255464;0,000173142;0,000069;0,000193149;7,58033E-05;0,000164615;0,000076;0,000192858;7,58033E-05;0,000204645;0,0000446;0,0002046;0,0000446
3;5;23;6;1951;1,800888075;0,00017239;0,000058;0,000185007;8,21484E-05;0,000172557;0,000096;0,000184728;8,21484E-05;0,000211696;0,0001304;0,0002117;0,0001304
3;5;23;7;1952;2,100136611;0,000169782;0,000204;0,000160936;8,37884E-05;0,000160115;0,000099;0,000160694;8,37884E-05;0,00019307;0,000228;0,0001931;0,000228
3;5;23;8;1953;2,300453213;0,000168371;0,000188;0,000171291;5,90736E-05;0,000147673;0,000074;0,000171033;5,90736E-05;0,000174444;0,0002762;0,0001744;0,0002762
3;5;23;9;1954;2,400560445;0,000167777;0,000652;0,000179736;6,00116E-05;0,000135232;0,000099;0,000179466;6,00116E-05;0,000155817;0,0002659;0,0001558;0,0002659
3;5;23;10;1955;2,900796242;0,000164367;0,000361;0,00016689;5,88761E-05;0,000132982;0,000112;0,000166638;5,88761E-05;0,00015003;0,0002695;0,00015;0,0002695
3;5;23;11;1956;3,500026923;0,000160555;0,000285;0,000169353;4,67115E-05;0,000131751;0,000072;0,000169098;4,67115E-05;0,000145526;0,0002281;0,0001455;0,0002281
3;5;23;12;1957;4,100673796;0,000155349;0,000104;0,000157684;5,93786E-05;0,0001295;0,000104;0,000157447;5,93786E-05;0,000139738;0,0002546;0,0001397;0,0002546
3;5;23;13;1958;4,100767943;0,000155319;0,000112;0,000144944;5,34306E-05;0,000134384;0,000107;0,000144726;5,34306E-05;0,000142938;0,000253;0,0001429;0,000253
3;5;23;14;1959;4,000163692;0,000156286;0,000065;0,000149242;5,14415E-05;0,000139268;0,000137;0,000149018;5,14415E-05;0,000146138;0,0002397;0,0001461;0,0002397
